Landuse,Geology,DEM,Slope,Curvature,Aspect,NDVI,SPI,TWI,Dis2catchment,Dis2drainage,Dis2road,Dis2fault,X,Y,label
2,1,13,8.370869637,25.42560005,120.9639969,6925,-0.653455019,3.179179907,1838.860334,231.5956514,18.95417702,1090.753741,821988.2154,820948.3773,0
2,1,65,31.42020035,23.51659966,321.7099915,6802,0.770018995,1.755710006,1437.362509,24.13487028,122.6834106,1216.973758,820575.3376,820615.0016,0
2,1,199,21.9871006,8.590399742,270,6937,3.187419891,5.001269817,1782.90679,161.9030135,1.925766607,1159.894278,820273.712,820091.1256,0
3,3,64,2.043970108,34.06800079,45,6820,0.9,7.3,3556.7245,51.67499134,9.478779477,821.1135651,822072.2208,821878.3896,0
3,3,183,13.46339989,34.80099869,18.43490028,6926,0.179830998,3.039040089,3770.255666,95.95790999,43.77832757,673.8955164,819472.6843,820284.2718,0
3,3,118,27.94820023,56.9742012,272.7260132,7228,0.975597978,2.243279934,3876.848213,48.73020234,2.134335049,488.7925475,821681.9596,821203.7007,0
1,1,7,0,0,300,4461,-7.195439816,15.83040047,4092.543324,193.6237616,183.8143857,230.2348247,812363.0993,817057.3501,0
1,1,8,0,23.63439941,300,2256,0.9,7.3,4026.780737,88.11797383,70.81264439,327.9289978,812744.1001,817120.8502,0
1,1,6,0,0,300,0,0.9,7.3,4005.760623,50.36676766,101.2231209,419.0920491,813146.2675,817369.5591,0
2,3,6,0,0,300,0,0.9,7.3,1.948979,130.9987447,5.094587229,646.641382,813029.8506,817464.8093,0
2,1,6,0,0,300,0,0.9,7.3,275.1843649,142.8795458,112.6492814,352.149499,812654.1416,817306.0589,0
2,3,7,4.563159943,27.88660049,198.4349976,0,-0.918655992,4.13752985,1119.601441,343.3386334,171.6405132,441.8087745,812648.8499,817454.2259,0
1,1,6,5.764669895,28.05200005,0,4441,-0.683659017,3.902539968,649.2641846,152.1237946,274.9398018,184.3686604,812114.3905,817184.3504,0
1,1,8,0,0,300,2194,0.9,7.3,671.1528565,325.4547479,471.917209,107.2452248,812717.6417,817020.3084,0
2,1,7,0,0,300,5742,-6.437749863,16.58810043,1098.048834,356.0513188,247.67117,485.0025976,813066.8924,817115.5586,0
2,3,5,0,28.91970062,300,0,0.9,7.3,1238.944334,216.074871,141.2193949,570.8011296,813294.4345,817533.6011,0
1,3,1,0,0,300,1436,0.9,7.3,48.95324631,81.05117938,62.91773499,4.194221949,815860.898,817687.0597,0
1,3,1,0,23.63489914,300,1484,0.9,7.3,301.5490951,46.26488022,38.00457073,264.9431108,814940.1461,817755.8515,0
2,3,1,0,0,300,1352,0.9,7.3,201.0193794,211.3299387,9.132739121,158.195806,815083.0214,817734.6848,0
3,3,1,0,0,300,1298,0.9,7.3,99.4421589,342.464925,71.98543098,281.9567501,815241.7717,817824.6433,0
3,3,1,0,0,300,1378,0.9,7.3,33.18871541,478.5268413,25.93200098,108.7605562,815612.1891,817866.9767,0
3,3,1,0,0,300,1332,0.9,7.3,253.6741235,444.4640847,17.96864288,263.8490639,815749.7727,817956.9352,0
3,1,6,6.438710213,11.35949993,296.5650024,2560,0.9,7.3,398.4097143,774.9923929,21.56795921,496.6517292,815940.2731,818539.0197,0
1,1,7,0,0,300,1595,0.9,7.3,508.718332,49.29652885,69.39239866,92.23716418,816416.5241,818835.3537,0
3,1,6,6.110909939,3.489470005,225,3917,0.9,7.3,1116.42494,698.1003945,2.187766873,1446.964884,816670.5246,818967.6456,0
3,1,7,0,0,300,2376,0.9,7.3,1222.031937,962.6669125,67.15396938,1265.68996,817453.6928,819163.4376,0
3,1,6,0,4.171770096,300,2048,0.9,7.3,514.3329395,651.8411296,356.6825515,729.2487179,816940.4001,819094.6458,0
2,1,8,0,0,300,2339,0.9,7.3,713.4745001,1032.49749,360.6808426,925.1662062,816982.7335,818941.1872,0
2,1,7,0,0,300,1397,0.9,7.3,1007.769033,599.2577482,875.927862,531.4032478,816241.8987,818830.062,0
3,1,7,0,0,300,2515,0.9,7.3,414.5702109,229.7782519,511.5200132,59.65177164,817792.3602,819586.7718,0
3,3,11,6.111010075,0.733753026,135,0,-0.971467972,3.497200012,484.9194849,323.8394902,420.5082832,10.03497758,822057.452,819930.7308,0
3,3,7,0,0,300,0,0.9,7.3,454.7129515,404.2638629,184.794925,116.6327803,821930.4518,820179.4397,0
1,3,7,0,0,300,0,0.9,7.3,178.4675578,464.4461698,4.593008702,950.0614601,821872.2433,820401.6901,0
3,3,11,0,8.011480331,300,0,0.9,7.3,131.4672022,247.1077937,130.0131407,1498.848104,821628.8262,820660.9823,0
3,1,12,0,30.1923008,300,8057,0.9,7.3,7.258765554,684.5206919,19.12964298,953.8340441,821999.2436,820787.9826,0
2,3,22,0,28.91390038,300,3824,0.9,7.3,22.97676136,370.2038439,34.55033016,946.9015725,821745.2431,820698.0241,0
3,3,8,2.88925004,8.296360016,270,0,-1.376950026,4.59581995,9.521234374,158.2913876,38.8605326,2047.463343,821941.0351,819269.2712,0
2,3,9,4.562540054,17.6480999,161.5650024,0,-0.918792009,4.13767004,139.671929,223.5301982,573.5324424,1455.819752,821935.7435,819692.6054,0
3,3,7,0,29.03140068,300,0,0.9,7.3,81.76028494,247.9669893,478.8030833,1596.417081,821983.3685,818840.6453,0
1,3,9,4.562479973,31.44339943,198.4349976,0,0.9,7.3,37.0396406,105.0535166,33.25154738,81.31404484,821792.8682,818941.1872,0
3,3,8,6.438729763,17.50009918,296.5650024,0,-0.918808997,3.444540024,259.9789256,258.5161022,5.672619506,400.8207528,821819.3266,818761.2702,0
2,3,9,0,0,300,0,0.9,7.3,40.85350362,576.1174067,60.53218664,117.348717,822009.8269,818957.0622,0
2,1,8,0,26.25379944,300,2232,0.9,7.3,187.1772908,181.6662042,111.2991005,31.41988305,820364.1153,820740.3575,0
1,1,13,0,4.172009945,300,2946,0.9,7.3,509.0785483,196.1568682,6.278449659,482.694274,819792.6142,820671.5657,0
2,3,9,4.562520027,23.78440094,18.43490028,0,0.9,7.3,260.9693685,52.41369497,100.9984971,70.84933225,821909.2851,819449.1882,0
2,1,7,0,0,300,3056,0.9,7.3,8.509936483,322.4765304,126.6755875,1180.18377,819729.114,817443.6425,0
2,1,7,0,0,300,4708,0.9,7.3,52.69607738,299.7737772,79.23522045,1061.077021,819506.8636,817739.9765,0
2,1,7,0,0,300,3084,0.9,7.3,4.273201314,533.3494772,2.161172992,530.3095517,819655.0306,817374.8507,0
2,1,41,0,0,300,5730,0.9,7.3,5.180396149,99.64988096,2.353143563,599.7452889,819787.3225,818110.3939,0
3,3,7,6.110849857,21.87739944,45,0,-0.971494973,3.497220039,283.3580972,755.0958554,47.29092553,379.4595824,819575.6554,818438.4779,0
2,1,11,0,13.86260033,300,5213,0.9,7.3,148.6819703,85.34960369,110.4248761,22.55988048,819374.5717,818517.853,0
1,1,41,0,0,300,4339,0.9,7.3,7.621918257,281.709913,23.08078566,745.3002344,819020.0293,818607.8115,0
2,3,11,0,0,300,0,0.9,7.3,20.76668522,55.06244846,257.8502009,548.8390489,819771.4475,818819.4786,0
2,1,46,6.110889912,19.97159958,315,2848,-0.971489012,3.497220039,7.393915336,266.5051649,93.23589747,623.0007861,819390.4467,818777.1452,0
2,1,31,0,0,300,3747,0.9,7.3,1235.055516,36.51622138,2.462314567,642.4569086,819321.6549,818004.5603,0
1,1,37,2.889199972,26.39209938,90,5716,-1.376960039,4.595839977,1271.217918,63.25894397,2.382691479,755.175145,819125.8628,818369.6861,0
2,3,5,0,10.63640022,300,2021,0.9,7.3,370.130754,95.74862993,95.74862993,720.9849928,819596.8221,817745.2681,0
2,3,0,0,0,300,785,-6.645390034,16.38050079,501.975988,78.90996808,4.787552316,315.5073761,820702.7827,817068.9918,0
2,3,172,0,0,300,2457,0.9,7.3,80.86384884,443.702739,40.9529013,745.3183072,818464.4032,816931.4082,0
2,3,0,0,0,300,809,-7.338540077,15.68729973,10.72352894,435.5069258,134.1778099,725.2485453,820681.6159,817169.5337,0
3,3,0,0,0,300,923,-6.536190033,16.48970032,835.5379577,52.11255454,24.44507901,55.21741653,820729.241,817005.4917,0
3,1,6,0,30.1977005,300,6092,0.9,7.3,200.6967623,273.310949,4.736234432,589.3096935,820496.4072,817074.2835,0
3,3,6,2.044159889,21.65810013,45,0,0.9,7.3,22.79912592,133.276876,114.6443488,421.5437476,813310.3095,817354.7424,0
1,1,7,0,0,300,4288,-6.239930153,16.78590012,2485.723279,200.5830018,108.150366,26.25109519,812081.3175,817026.2174,0
3,1,7,0,0,300,0,-7.130899906,15.89500046,1948.661562,138.5458509,275.8826811,115.0840278,813027.2048,817257.7283,0
3,3,6,0,0,300,0,0.9,7.3,792.6764059,58.65620408,12.87556292,302.0497527,812881.6837,817370.1764,0
2,1,7,5.763820171,24.62210083,90,3612,0.9,7.3,551.9984707,11.78854552,71.88629427,318.9720697,816327.8885,818732.7833,0
2,3,1,0,0,300,1958,0.9,7.3,1264.725215,28.77788781,12.05545192,453.2963768,815752.4186,817733.9792,0
3,1,10,10.11870003,17.7439003,351.8699951,0,-0.113935001,3.332809925,3006.562847,101.9419283,0.770471113,35.33077836,813860.644,817595.0727,0
2,1,10,0,13.86680031,300,1338,0.9,7.3,869.9577895,68.51725447,95.42108593,633.7141787,813483.612,817390.0202,0
2,1,9,4.562620163,30.47599983,341.5650024,4223,-0.918775022,4.137650013,1038.200695,106.9950098,6.553897536,165.190523,819033.2585,820598.0995,0
3,3,7,0,0,300,2847,0.9,7.3,36.51485141,84.65217684,117.8956627,1546.965822,818603.3097,820373.2033,0
2,1,7,0,20,300,4154,0.9,7.3,635.034889,902.3593135,490.8037808,848.9853677,817855.8603,819672.056,0
3,3,9,0,0,300,0,0.9,7.3,781.8985822,33.68515386,41.58979815,843.1518589,821890.7642,819050.2839,0
2,3,9,0,4.171840191,300,0,0.9,7.3,1764.412487,201.3121593,93.72169195,208.3992032,821937.0664,819566.2225,0
3,1,32,2.043879986,15.40159988,45,7491,1.955260038,8.621170044,1633.508627,83.46605953,71.8540355,71.08681695,820799.3558,819513.3057,0
3,1,111,14.43190002,35.03680038,258.6900024,7423,0.252115995,2.96675992,3074.547709,622.2304828,86.15008589,1475.647409,820759.5304,819951.6605,0
2,1,202,8.370699883,32.75289917,329.0360107,7618,-0.653474987,3.179199934,2578.10208,457.2618186,189.6058249,582.8752548,819618.5125,819859.0562,0
2,1,298,14.43179989,48.24399948,11.30990028,7517,0.252108991,2.966769934,2972.599417,375.4581581,220.0414499,933.2154052,819043.0426,819620.9307,0
3,3,227,11.75510025,6.394859791,284.0360107,6812,2.342250109,5.481790066,3107.739318,35.69304486,9.723440054,328.9861304,818523.7967,819644.0818,0
2,3,278,15.93410015,4.07570982,45,6910,0.00935323,2.516380072,5736.882563,351.0255405,94.16042109,1404.52697,818752.0003,819485.3315,0
2,1,89,6.111050129,19.96310043,225,4855,0.9,7.3,4531.093509,863.1071413,30.35828114,19.68632256,819883.0963,820252.6247,0
2,1,208,5.763959885,42.95439911,270,7218,2.574310064,7.160759926,5744.88447,234.5453447,98.22439049,693.0612595,819420.0746,820107.1036,0
3,1,125,6.43888998,19.10720062,153.4349976,7196,1.373700023,5.736999989,6096.941051,48.73975268,5.945421323,870.7470431,819694.5803,820090.5671,0
2,1,228,8.124119759,36.90980148,315,7656,-0.337217987,3.556090117,4598.533685,979.5273324,0.076712489,299.7419916,820283.2794,819617.6234,0
2,1,160,10.87880039,30.20499992,293.1990051,7762,-0.039854702,3.258729935,5076.136162,192.2377694,154.4037388,568.376945,820541.2487,820146.7911,0
2,1,173,5.763979912,52.31610107,90,7111,0.702515006,5.288949966,5769.159189,550.6205427,18.40883952,764.8712623,820399.0349,820265.8539,0
2,1,43,0,0,300,3942,0.9,7.3,6129.840642,357.274439,66.49305835,877.2673184,819393.6162,818909.8616,0
2,1,38,0,23.69389915,300,4737,0.9,7.3,4623.344664,308.0979038,84.12098388,1206.539998,819241.4805,818830.4864,0
2,1,37,0,0,300,3767,0.9,7.3,4446.955588,1.369851969,87.19881527,993.0614747,819611.8979,818671.7361,0
1,1,45,0,0,300,3562,0.9,7.3,6376.092736,1397.464923,21.09876316,788.2149636,819393.6162,818724.6529,0
1,1,32,0,0,300,6470,0.9,7.3,9339.239024,1611.410505,34.88870083,733.1358473,819095.9593,818641.9704,0
2,1,47,0,4.171720028,300,4162,0.9,7.3,2778.596448,324.6112573,196.7034345,639.4558964,819076.1156,818790.7988,0
2,1,45,0,0,300,5902,0.9,7.3,3575.567798,160.9946339,108.3648982,170.1362932,819201.7929,818188.8706,0
2,3,9,4.562439919,33.01350021,18.43490028,6355,-0.918815017,4.137690067,3316.795703,354.7221563,3.727094171,45.45576047,819492.8351,818436.9179,0
2,3,7,0,4.171649933,300,0,0.9,7.3,1826.39363,49.54835248,151.3553917,184.8270334,819572.2103,818307.9333,0
1,1,54,12.72089958,52.81019974,63.43489838,6603,0.121077001,3.097800016,3629.708332,490.123661,13.65056424,235.0615494,819522.6008,818129.3392,0
1,1,31,0,0,300,3747,0.9,7.3,3648.887806,185.8273964,2.109160915,33.64803995,819321.6549,818004.5603,0
2,1,20,0,0,300,4578,0.9,7.3,2948.434713,297.7498681,40.46489785,287.2427606,819482.9132,817944.1305,0
2,1,13,6.439740181,3.842139959,206.5650024,6296,-0.572076976,3.79095006,3000.554663,516.9876033,14.32182939,287.4270791,819383.6943,817739.078,0
2,1,7,0,23.63500023,300,4376,0.9,7.3,3173.032358,206.2509751,6.874743554,404.488443,819532.5227,817838.2969,0
1,1,7,2.044169903,33.20240021,45,4879,-1.723369956,4.942249775,2711.562584,147.0238509,27.08960747,369.3049636,819539.1373,817580.3277,0
2,3,11,0,0,300,4046,0.9,7.3,1794.42259,58.56921462,2.294698605,56.871792,819605.2833,817269.4416,0
3,1,7,0,0,300,2840,0.9,7.3,1.998167916,277.9626521,162.4950969,1453.007638,819747.4971,817385.1971,0
1,3,0,0,0,300,1511,-7.600900173,15.42490005,517.329668,287.3406085,464.5835138,354.6508885,820574.3217,817256.2124,0
1,1,9,0,0,300,3366,0.9,7.3,2915.248798,152.5647283,5.467643672,118.6717925,820633.853,817345.5095,0
1,1,46,6.111810207,17.50119972,45,4074,-0.624763012,3.843640089,4088.076834,644.0626289,0.785835116,556.3833473,820326.2743,817448.0357,0
1,1,39,5.764669895,23.13570023,90,5195,-0.683659017,3.902529955,4139.547545,764.5251477,6.507641202,514.7162349,819902.9401,817223.1395,0
1,1,58,0,57.2492981,300,6165,0.9,7.3,4014.251966,609.861992,1.756614308,325.234164,819711.1168,817057.7745,0
1,1,7,0,0,300,3593,-6.858960152,16.16690063,4129.175704,920.2535539,5.232218584,340.5608883,812460.5268,817029.001,0
1,1,7,0,0,300,5198,-7.706260204,15.31960011,4246.378997,894.3741292,34.84103563,465.484906,811973.6925,817124.2512,0
1,1,8,0,23.6345005,300,5190,0.9,7.3,3727.948614,360.8094968,1.086572947,38.09156057,813164.3199,817198.3347,0
1,1,7,0,13.86660004,300,4831,-3.872800112,19.15299988,3907.936754,445.0442357,5.304484115,245.7116966,812301.9419,816923.7463,0
3,1,7,0,0,300,1473,0.9,7.3,3087.339245,74.23422286,26.30510492,27.98451603,817342.2644,819102.5944,0
1,1,7,0,0,300,3455,0.9,7.3,3675.316122,128.8098195,77.76739092,505.1804406,820795.0838,821007.5982,0
1,3,76,8.60997963,31.04879951,180,6759,-0.278299987,3.497179985,3677.180058,259.5217685,165.3407981,607.0483502,821148.3033,821079.0358,0
1,3,82,12.71940041,25.64529991,333.4349976,6665,0.120956004,3.097919941,3860.428817,234.7995675,235.017062,424.333486,821152.2721,821158.411,0
1,3,69,11.41380024,12.88360023,90,6842,-0.337190986,2.862920046,10489.76853,619.3653884,6.033040546,622.8204,821207.8347,821090.9421,0
1,1,75,8.370880127,24.30480003,120.9639969,7079,-0.306879014,3.525759935,10706.94418,200.25736,1.834170757,718.6360393,821144.3345,821035.3795,0
2,1,156,16.05190086,31.82889938,142.125,7135,0.0171158,2.50861001,11325.72779,418.331038,0.06900694,1271.51515,820529.1771,820055.0963,0
1,1,227,25.14529991,45.65029907,143.7460022,7361,0.506560981,2.019170046,11602.32333,507.6611965,112.4986437,1582.429444,820120.395,819689.9706,0
2,3,225,26.78019905,21.14419937,0,7200,1.272230029,2.639800072,11018.82196,243.0638612,168.4916259,817.2672558,819294.8933,819928.096,0
3,3,244,24.9531002,2.569139957,319.3989868,7672,0.497814,2.027909994,12474.92316,1187.171712,111.107177,747.9880915,818850.3924,819682.033,0
2,3,261,21.10759926,37.27949905,168.6900024,7565,0.657573998,2.561300039,12452.96283,993.6325068,246.9756857,816.5635928,819227.4245,819574.8766,0
2,3,225,26.78019905,21.14419937,0,7200,1.272230029,2.639800072,11170.30143,262.4461152,4.423061665,664.7068257,819294.8933,819928.096,0
2,1,204,26.78019905,48.04040146,36.86989975,7239,0.579079986,1.946650028,11336.94632,105.0017127,60.42876137,1005.339009,819485.3937,819995.5649,0
2,1,225,27.78590012,4.041950226,16.69919968,7299,0.622168005,1.903560042,11677.01996,469.0049711,189.6773683,1170.978745,819048.8303,819959.8461,0
2,1,145,24.29540062,14.28549957,333.4349976,6952,0.814083993,2.404789925,11881.71716,356.6743153,5.232289549,799.1289847,819028.9866,820138.4402,0
1,3,240,22.67090034,26.50329971,295.0169983,6826,0.736477017,2.48239994,10511.11016,382.5526824,5.121670396,489.967447,818548.7668,819555.0328,0
1,1,148,28.5272007,20.04120064,68.19860077,6949,0.653268993,1.872460008,10348.56785,1061.606412,98.0481869,862.5159931,818846.4237,818868.4377,0
1,1,154,25.14509964,26.9095993,143.7460022,6862,0.853125989,2.365750074,10427.29665,842.4343731,84.26580355,729.9392302,819318.7059,819221.6571,0
1,3,148,33.23109818,45.63629913,195.6419983,6951,0.839986026,1.685739994,10199.39184,1018.406009,34.18483246,661.5922197,821918.2423,821261.5987,0
1,1,95,12.87230015,14.09539986,353.6600037,6538,0.133313,3.085560083,9649.044375,1234.422751,25.58933297,329.6110085,821997.6175,821773.5685,0
1,1,140,16.95789909,37.80179977,245.5559998,6867,0.075181499,2.450550079,9802.103964,1079.435586,30.4915907,206.3379385,821858.711,821662.4433,0
1,1,57,17.06699944,6.724279881,9.462320328,6972,0.428559005,2.79031992,10936.34425,186.0051296,3.404619437,966.1666088,821632.4918,821741.8184,0
3,1,12,6.111100197,20.33049965,225,7157,0.9,7.3,11200.68907,288.9059066,120.8868892,1250.77253,822029.3676,820678.1913,0
1,1,12,0,10.78960037,300,6425,0.9,7.3,10164.77393,492.2681768,19.20034238,32.54842519,822045.2426,820745.6602,0
3,3,7,0,0,300,0,0.9,7.3,10356.72227,484.7321047,23.00873305,290.7044301,821934.1174,820459.9096,0
3,3,7,0,0,300,0,0.9,7.3,7903.671812,1600.480604,53.96753136,547.2385068,822053.1801,820356.7219,0
2,3,10,4.562590122,21.7553997,161.5650024,0,-1.265359998,3.791079998,8664.236594,1150.745124,15.67281606,753.8775521,821783.3046,820229.7216,0
3,3,10,2.043910027,20.49860001,135,0,0.9,7.3,8007.980791,896.5271514,370.8031742,263.2834273,821779.3358,820293.2218,0
2,3,11,4.562600136,17.64850044,108.4349976,0,0.9,7.3,8164.452066,1117.692892,106.411297,348.5586039,821676.1481,820420.222,0
1,3,10,4.562570095,35.16870117,71.56500244,0,-0.918784976,4.137660027,4514.962091,201.8451539,143.6611606,123.3124016,821779.3358,820059.065,0
1,3,7,0,0,300,0,0.9,7.3,4594.627925,54.4923753,97.35234293,53.86025251,821989.68,820245.5967,0
2,3,12,2.889309883,11.08180046,90,7116,0.355946004,6.328670025,5927.489924,38.41792875,76.08471538,63.94095898,822096.8364,820511.5035,0
2,1,12,2.043930054,29.22389984,315,8357,-1.72349,4.942369938,5751.298614,200.9306294,217.3959841,148.2888815,821572.9604,820773.4415,0
1,1,12,0,4.172029972,300,5329,0.9,7.3,5905.046737,43.97406297,126.6133525,52.12839036,821938.0861,820817.0978,0
1,1,28,2.043940067,30.76119995,225,4082,-1.030339956,5.635509968,6764.109342,276.6363301,3.661992399,823.7512322,821529.3041,820991.7232,0
2,1,6,4.562699795,16.85770035,161.5650024,6322,0.9,7.3,1756.875924,144.1118079,178.6362048,375.634195,821132.4283,821594.9744,0
3,3,6,0,0,300,5249,0.9,7.3,3374.076165,376.1440421,275.5357521,20.84505245,821307.0536,821773.5685,0
1,3,6,0,21.90360069,300,3129,0.9,7.3,4361.212535,322.0895381,5.002337472,177.3100438,821064.9594,821674.3495,0
1,1,8,0,0,300,3016,0.9,7.3,4177.779167,1030.070609,84.26986703,267.1729532,820703.8024,821003.6294,0
2,1,136,6.110990047,32.45389938,135,7483,-0.624898016,3.843770027,2480.823973,400.9494153,230.3059835,0.306327845,821521.3665,819725.6894,0
2,1,142,10.31359959,27.65550041,146.3099976,7470,1.861570001,5.269330025,127.2681318,496.3066823,118.0791714,1151.787752,821068.9281,820753.5977,0
2,1,64,4.562670231,23.1678009,198.4349976,6745,-0.918765008,4.137639999,5.805543054,236.8328597,74.56909565,44.41485911,821045.1156,821154.4422,0
3,1,38,21.98719978,21.85750008,0,7412,0.355944008,2.169780016,2632.512947,73.29717252,31.49344468,49.22324611,821497.554,820424.1908,0
2,1,93,5.763979912,29.98769951,0,5370,-0.683780015,3.902659893,22.72656739,943.1289703,134.6541211,845.689148,819945.7696,820249.5654,0
3,1,100,2.043900013,15.11520004,315,7849,0.9,7.3,141.7681447,725.7581039,48.96897803,1068.628086,819882.2695,820098.7526,0
1,1,118,4.562510014,44.15980148,288.4349976,7190,0.872960985,5.929430008,335.3537388,809.8732249,134.9926074,1019.376903,820211.6764,819320.8761,0
1,1,7,4.562459946,23.5359993,71.56500244,0,-0.91881001,4.137690067,170.8425696,588.1376452,4.804003118,1137.667754,819751.3005,818717.6249,0
3,1,21,4.563199997,12.50479984,161.5650024,5860,-0.225501001,4.83066988,91.45318347,360.1049337,296.1165124,1446.961716,819370.2997,817888.1545,0
3,1,7,0,0,300,3382,0.9,7.3,3875.57092,473.0625982,30.89446054,1410.323942,817536.7336,819305.001,0
2,1,31,0,0,300,4350,0.9,7.3,3160.515608,702.9615137,21.29523344,1695.8906,817941.5469,819273.251,0
1,1,8,4.562530041,0.605039001,251.5650024,6295,-1.265370011,3.791100025,3968.520163,166.4870815,182.2734,2432.827121,817703.4214,819547.0953,0
2,1,7,0,0,300,3833,0.9,7.3,3909.366338,337.2058603,64.81400268,1361.486086,817389.8895,819257.3759,0
2,1,238,5.763869762,35.76490021,0,6688,-0.683799028,3.902669907,2115.364015,334.4498157,80.76208229,559.8753926,818727.361,819221.6571,0
3,1,93,11.41329956,7.538559914,270,6887,0.00934357,3.209530115,5365.766561,751.7261574,151.2959756,2158.883403,818477.3292,818963.6879,0
2,1,365,10.87839985,48.39419937,66.80139923,6732,0.653255999,3.951910019,4191.051773,247.0767881,20.34506259,1626.019673,818128.0785,818169.9363,0
2,1,427,10.31480026,5.279019833,236.3099976,7166,-0.440896004,2.966619968,4475.953247,51.55489262,46.92339467,1750.852442,817588.3274,817714.852,0
2,3,169,11.41489983,50.96379852,90,5749,0.70263499,3.902529955,2022.760781,124.1951745,68.13505266,119.3048344,818805.4132,817212.1427,0
2,1,188,8.125180244,12.56169987,45,3978,0.00948703,3.902539968,146.0149678,185.965702,143.7345255,837.5760588,818646.6629,817143.3509,0
2,1,201,6.439720154,17.87929916,116.5650024,5497,-0.225507006,4.13752985,0.85713357,157.4142052,249.2468512,1253.291096,818572.5794,817571.9767,0
3,1,183,8.125229836,32.08209991,135,5416,-0.683652997,3.209379911,817.5861554,377.3341242,218.5086347,731.4897102,818884.7884,817508.4766,0
3,1,187,2.044169903,16.73830032,135,4803,0.00949411,6.675119877,1219.830785,275.7988354,20.99142598,600.5438048,818757.7881,817534.935,0
3,1,184,10.11859989,16.48060036,135,7176,1.272349954,4.719110012,1072.997338,153.1090805,46.98005398,741.9099196,818461.4542,817265.0595,0
3,1,213,7.333119869,34.54759979,348.6900024,7806,-0.440907001,3.659780025,2181.441382,465.2363916,458.4023577,402.831018,818403.2457,817116.8925,0
3,1,261,8.610879898,36.52030182,0,7648,-0.27819401,3.497070074,2092.128528,572.387512,519.7766869,353.418312,817138.5349,817190.976,0
3,1,257,10.88010025,26.87459946,23.19860077,7575,-0.039732002,3.25861001,2076.857602,1.679855262,346.4512958,233.406787,816926.8678,817201.5593,0
2,1,301,16.05369949,18.44669914,254.7449951,7286,0.36380899,2.855070114,2470.535604,216.8387825,52.90919528,326.4807196,817244.3684,816942.2671,0
1,1,324,10.11849976,19.45759964,98.13009644,7079,0.579200983,4.025969982,3107.455878,304.8257716,39.85728817,493.5774868,817688.8693,816947.5588,0
3,1,333,2.889630079,28.83679962,270,6900,1.188140035,7.160639763,2854.029661,224.3248683,36.24067714,253.5317768,817508.9523,816963.4339,0
2,1,342,10.31470013,17.4803009,213.6900024,7459,-0.094330803,3.313210011,3473.713188,327.1504317,54.78736864,836.1553256,817561.869,817249.1844,0
1,1,331,8.370459557,16.20540047,149.0359955,7440,-0.653503001,3.179229975,4196.349321,64.94328111,55.74852478,44.05749457,818016.9533,818302.2282,0
1,3,1,0,0,300,1622,0.9,7.3,4027.084592,58.82688248,34.83559948,21.49515084,815932.0324,817783.6438,0
1,3,1,0,0,300,1390,0.9,7.3,3862.748529,42.86777433,21.84125129,250.9755277,815889.699,817990.0192,0
2,3,1,0,0,300,1331,0.9,7.3,4247.109589,232.5840932,193.2355255,898.0503471,815614.5318,817974.1442,0
2,1,7,0,0,300,0,0.9,7.3,4884.897988,137.6905707,259.5460443,1229.622672,815466.3648,818143.4779,0
1,3,1,0,0,300,1575,0.9,7.3,5130.996972,140.8258036,200.2151917,151.2274405,815455.7815,817889.4774,0
1,1,17,0,23.63430023,300,7765,0.9,7.3,5038.363148,279.7462634,250.4498003,89.43336765,815561.615,816995.1839,0
2,1,18,4.563119888,23.51490021,341.5650024,4482,-1.265239954,3.790970087,5927.072601,432.3971287,196.4593586,1095.804322,815688.6153,816947.5588,0
1,1,181,12.72070026,10.71479988,63.43489838,7098,2.339440107,5.316189766,5856.836866,447.9644322,85.64483154,319.8655844,814397.446,817212.1427,0
1,1,136,11.41499996,18.58139992,0,6199,-0.337080985,2.862809896,5572.476282,475.1525934,108.9272439,379.8734666,814582.6547,817423.8098,0
2,3,1,0,0,300,1548,0.9,7.3,2054.518458,83.39316283,10.55204312,704.3917343,815884.4073,817540.2267,0
2,1,20,4.563149929,18.5298996,341.5650024,7455,1.479239941,6.535429955,1477.59668,335.9222668,2.363062267,247.1350394,814926.6138,817333.8513,0
2,1,332,8.123920441,44.77320099,45,6718,-0.337242991,3.556119919,879.9274728,261.5795697,25.61038232,370.3278429,817895.2447,818270.4781,0
2,1,350,10.11859989,24.29980087,8.13010025,7291,-0.460516989,2.986249924,35.27393495,230.7899316,41.47698031,584.6474847,817551.2857,817132.7675,0
2,1,244,8.371780396,52.10960007,300.9639893,6821,1.302670002,5.135079861,565.4895957,194.0275166,42.26111876,96.45338536,816985.0762,817355.018,0
2,1,297,10.11859989,54.49200058,8.13010025,7324,0.579201996,4.025969982,323.5481765,146.6411889,331.1050448,594.1928669,817839.1529,817008.9423,0
2,1,454,7.333209991,12.97270012,191.3099976,6296,-0.440894008,3.659770012,4.071179157,627.15192,20.86982631,1324.039863,817985.2032,817809.0439,0
3,1,354,8.609539986,12.53059959,0,6912,0.9,7.3,854.6541131,108.0487425,17.81182473,187.807806,818055.0534,818215.4447,0
3,3,263,17.7052002,65.44290161,18.43490028,7481,0.467629999,2.751250029,723.7497398,243.5510014,258.9622253,385.1736875,817127.9515,817027.9923,0
