landuse,Geology,DEM,Slope,Curvature,Aspect,NDVI,SPI,TWI,dis2catchment,dis2drainage,dis2road,dis2faults,X,Y,label
3,3,122,23.54132652,61.07601166,349.9920044,7222,2.570327759,4.232067108,81.3973625,557.5278793,14.85284228,468.6742873,812343.0734,815848.2034,1
2,3,205,41.39659882,36.57732773,156.3706207,6560,1.483322382,1.735553503,88.79561602,576.0790722,244.577828,1232.487764,812535.166,815732.3481,1
2,3,198,33.23311234,8.00173378,164.3577576,6560,0.84006083,1.685667872,211.5900897,109.0159091,210.1895606,802.9665312,812554.252,815725.1018,1
3,3,214,39.40921021,17.9376564,169.3803406,6178,1.413031816,1.805844069,196.8012779,108.9634377,195.354197,816.3228894,812561.8014,815749.6625,1
2,3,211,39.77603149,13.79314613,194.0362396,6178,1.079494357,1.446234345,196.2430814,203.1790542,151.3136855,787.5227525,812575.8936,815745.8374,1
2,3,192,39.69813538,3.977630615,199.5366516,6918,1.076728582,1.44900012,50.45221352,716.6125484,124.9014929,1360.581897,812584.1681,815714.9204,1
3,3,178,37.67255783,44.78493118,168.6900635,6918,1.350826383,1.868049383,27.21839249,869.1555484,24.77455952,1090.622536,812568.4206,815696.0711,1
2,3,153,39.80179214,38.70707703,271.7357178,6412,1.426982164,1.791893601,18.4041721,854.0051975,189.7019897,1060.204473,812547.4514,815530.929,1
2,3,141,41.46621704,37.12236786,271.6365662,6666,1.139197946,1.386530757,46.80250386,828.3862999,44.52632069,955.0007598,812524.6354,815522.3396,1
2,3,197,29.14036751,40.63002014,264.8055725,5692,1.025173903,2.193701982,41.03372701,833.6520455,28.8437441,956.3253465,812633.0072,815554.2495,1
2,3,165,39.14166641,7.865866661,187.1250153,6094,1.056929469,1.468799233,11.2807083,714.4334391,143.0411567,643.038559,812591.6928,815499.1952,1
3,3,183,35.2469902,24.99780655,180,6093,0.915646434,1.610082269,8.940780196,413.6503887,147.3215559,374.5817398,812680.3749,815518.8832,1
2,3,263,37.13046646,17.28893089,216.8699036,6850,2.940655947,3.497095823,38.10309178,734.5790555,50.90215534,593.1196428,812674.4195,815792.5343,1
2,3,368,41.74209595,51.675354,241.2602081,5740,1.49546957,1.723406196,154.9373908,655.64879,47.25687718,494.2379144,812828.1191,815779.6781,1
2,3,327,38.25399017,21.98664284,219.8055725,6528,1.371750832,1.847124934,125.0366731,646.6717998,57.90013206,469.6921994,812803.1509,815737.0495,1
2,3,149,39.14154053,36.30134583,277.125,6732,1.056925058,1.468803644,119.4411955,621.5707361,36.46546287,452.3456441,812763.1756,815256.9897,1
2,3,176,38.92421722,7.759866238,180,6605,1.39574492,1.823130965,14.9609524,280.7084012,103.6275448,109.6168928,812907.2705,815175.5369,1
3,3,180,35.24682236,50.11498642,180,6605,1.262213826,1.95666194,15.58912171,296.4737598,82.79706026,136.9945418,812917.2848,815178.5141,1
2,3,221,39.1415329,9.191144943,187.1250153,6758,1.056924701,1.468804002,41.37882605,293.2596593,247.2526951,361.7209425,812975.8483,815238.0739,1
3,3,144,37.55335236,53.24075317,246.8014069,6851,1.346523166,1.872352719,59.0168587,204.853925,64.40737209,196.4555925,812943.3535,815079.114,1
3,3,123,33.57981873,32.89089203,188.74617,6620,1.199800372,2.019075394,22.15314458,279.4064312,64.12947287,313.3667898,812828.0403,815080.1499,1
2,3,116,35.24676514,36.64558792,180,6621,0.915638089,1.610090613,82.47978933,133.1489217,28.46853817,86.24844719,812810.9125,815068.6854,1
2,3,113,34.72171021,34.74253845,169.5085297,6621,1.242703319,1.976172447,85.68832745,135.6492984,32.47975578,90.29323071,812806.078,815062.6078,1
3,3,134,33.57980347,8.59107399,188.74617,6505,1.199799657,2.019076109,66.21532774,197.0572443,72.18611116,86.56856492,812963.4306,815045.214,1
2,3,186,34.4708252,37.79698944,306.0273743,6998,0.886761129,1.638967514,112.8742968,903.5105844,134.7840662,897.0887475,813418.9495,815202.3199,1
2,3,214,38.16785812,28.49294853,275.5275269,7219,1.022084236,1.503644466,74.71385376,629.3900573,210.8269783,1122.400683,813469.3856,815207.4071,1
2,3,192,35.55387878,42.2124176,227.8624115,6892,1.273563385,1.945312381,25.4354805,499.3844309,172.3390129,1251.042702,813431.8284,815172.7673,1
2,3,191,38.08150864,39.30197144,255.0685883,6892,1.36555469,1.853321195,17.428656,166.5859529,184.3668193,1202.239395,813437.4629,815166.4429,1
2,3,217,38.25366211,44.69850922,230.1944275,7266,1.37173903,1.847136736,8.703427144,145.2947021,129.1502502,1154.025734,813529.2717,815097.0879,1
3,3,339,45.21686554,34.63913727,247.9320984,6540,1.27043438,1.255294323,36.66459139,177.0693013,89.60172625,1108.554328,813782.1208,815063.3488,1
2,3,406,37.93660355,39.07585907,299.0545959,6395,1.013768435,1.511960149,31.32782643,194.3785398,35.57664619,1054.46856,813792.1959,815234.5274,1
2,3,422,52.11785507,26.81465149,313.408844,7288,1.513920784,1.011807799,10.44681827,299.8653151,226.9857303,1160.048913,813816.7129,815559.4183,1
2,3,394,36.34549713,22.6920929,239.0362396,6799,0.956062317,1.569666386,18.52725918,297.2320999,161.5162414,1123.437321,813268.3716,815639.8266,1
2,3,578,39.90480042,37.22399902,5.194427967,6579,1.430636764,1.788239121,19.28339499,372.9836411,124.6379475,1042.09462,814664.2952,815432.0725,1
2,3,196,39.19577408,42.07958603,291.8014221,5896,1.405431747,1.813444138,12.66181206,382.0222884,98.09439579,1023.426424,812558.3216,815996.6918,1
2,3,185,41.81037521,32.98297501,286.3895264,6927,1.151294708,1.374433994,87.82838233,488.0114032,137.0461232,960.4766502,812548.5474,816008.1909,1
2,3,169,37.37381363,42.25970459,277.594635,6540,0.993459165,1.532269478,72.8823442,465.8546509,127.9298052,969.2343412,812524.5288,816016.0246,1
2,3,128,35.52048874,32.87441254,261.8699036,6768,0.925757706,1.599970937,46.75717054,432.6962953,68.91653993,964.5043154,812451.4125,816059.5341,1
2,3,50,20.17685509,49.84809875,15.94539547,7157,0.608323634,2.610552073,83.35114055,475.732719,101.1698113,948.7165344,812365.5256,816335.0326,1
2,3,69,38.31124878,49.82904816,26.56505013,6283,1.027232051,1.498496652,88.6484069,478.0758448,88.49776403,938.3796351,812398.6479,816273.4505,1
2,3,382,36.05339813,9.09623909,303.6900635,6925,0.94536525,1.580363393,114.6279761,485.4651966,46.53769582,899.3625245,812819.9542,815912.0999,1
2,3,341,51.45859146,24.08956528,300.1735229,6775,1.490246058,1.035482526,316.486932,641.6184433,35.76902922,717.3700985,812826.6777,815976.5962,1
2,3,285,40.80289459,66.48213196,285.255127,6731,1.462404251,1.756471634,321.14121,635.6804837,34.55314044,722.3885102,812790.6051,816025.4458,1
2,3,237,46.40616989,41.10873795,324.7824097,6821,1.658542156,1.560333729,89.15538335,597.0036569,204.0756285,1212.525088,812762.3883,816100.5798,1
2,3,198,39.80212784,42.43268967,268.2642822,7083,1.080420613,1.445308089,103.3547562,568.2386769,238.8024391,1241.467154,812756.4997,816179.8819,1
2,3,222,46.40619659,46.54021835,305.2175903,7536,1.65854311,1.560332775,128.2732355,429.9427173,300.2426269,1377.129327,812844.454,816149.3099,1
3,3,119,37.10006332,46.1633606,295.7099609,6115,1.33011508,1.888760686,23.03513126,505.1277162,153.3737351,1244.953811,812660.7975,816310.1846,1
2,3,115,31.63871765,38.92525101,325.0079651,6115,1.125150323,2.093725443,15.04838021,169.6529989,169.492841,1191.204212,812645.7452,816303.271,1
3,3,136,35.82258987,47.45227432,53.53076553,7052,1.283461452,1.935414314,67.68021439,754.3538507,74.70858963,1346.789703,812727.3613,816325.3974,1
3,3,141,35.03939438,44.38057709,30.2564373,6644,0.907948792,1.617779851,62.05543716,834.7618477,59.88409466,1268.506089,812725.9611,816316.0626,1
3,3,154,36.34586334,15.44781494,329.0362549,7000,0.956075668,1.569653034,47.69890257,848.2970398,45.70967585,1260.077796,812938.2423,816365.8356,1
3,3,151,42.08013916,45.05768204,296.5650635,7274,1.160765052,1.364963651,44.04371995,943.3300648,129.117497,1142.95331,812925.7403,816354.0198,1
2,3,213,45.16346741,28.21892357,17.52556801,5757,1.615143895,1.603731871,67.62966083,112.0893039,51.73835294,332.6271261,812994.427,816237.4989,1
2,3,64,28.99031448,14.44390583,329.931427,7044,0.672432601,1.853296041,152.2313146,242.0924816,24.78540248,217.4512656,812889.2437,816537.1835,1
2,3,72,28.53043365,61.0068779,21.80140877,6698,1.346550226,2.565472841,130.7732621,203.9245265,55.00830744,160.4258502,812957.2022,816540.7032,1
2,3,96,35.52070236,50.41377258,8.130101204,6997,1.272339225,1.94653666,38.44940948,847.4854514,253.3911111,765.937733,812967.6261,816482.6721,1
2,3,127,31.55275917,26.80183601,260.5376892,6807,0.775214791,1.750513911,44.15613994,754.8861367,213.9067222,682.0600398,813138.2771,816586.8159,1
3,3,162,44.01875687,48.75466919,229.2363892,7124,1.228605747,1.297122955,12.18227213,712.7161788,29.76013973,563.9205915,813319.2295,816467.1503,1
3,3,216,35.4188118,42.62425995,242.5255737,6039,0.922002614,1.603726029,101.7767065,856.4587386,24.09383484,910.3962925,813371.6425,816549.9749,1
3,3,205,38.13984299,31.81529808,315,6860,1.367651224,1.851224661,100.1587689,862.1890873,54.84554398,910.4399529,813357.1007,816584.409,1
3,3,172,32.7591095,55.08603668,334.440033,6674,1.168521285,2.050354481,49.99404095,837.9867378,65.07420148,968.4000902,813280.3011,816586.2841,1
3,3,152,38.13986588,2.664191723,315,7155,1.021078467,1.504650235,56.7064638,838.757596,80.47594182,967.6877521,813290.0508,816630.4687,1
2,3,449,44.63036728,15.83094978,355.6012878,7382,1.249961376,1.275767326,56.4796595,832.7829877,94.08195008,973.9666629,813378.9488,815951.8094,1
2,3,405,38.59299469,68.51335144,325.3048401,6936,1.383903146,1.83497262,49.99615286,818.54519,107.9869286,988.7635651,813412.6231,816058.3752,1
2,3,260,43.13305283,24.2871666,297.2553406,7333,1.544222832,1.674653053,28.81407585,769.8002319,175.1856289,1038.067846,813356.1996,816239.2624,1
2,3,204,41.06717682,25.68588066,349.9920044,7297,1.471723318,1.747152567,94.2749515,623.9590994,56.55347632,437.2233099,813225.126,816267.9259,1
2,3,199,33.95755386,53.04048157,12.99461651,7409,0.867494822,1.658233881,9.417392327,352.5379094,198.7612471,418.34401,813214.0165,816273.9647,1
2,3,285,36.34593964,14.22498226,247.8336487,6360,1.302652001,1.916223764,85.8293109,376.6743438,207.9456002,1383.682114,813512.0377,816514.6404,1
2,3,270,40.23566437,19.4519825,342.6459656,6629,1.095785618,1.429943085,48.16573641,315.6662747,108.6247669,1084.148914,813512.0377,816567.0074,1
3,3,277,36.60133362,54.88886261,350.2175903,6629,1.31197691,1.906898856,41.85366339,931.2593448,105.7907789,1138.09647,813503.9245,816556.3127,1
3,3,240,34.28986359,9.748736382,2.121095657,6953,3.999146223,4.764906883,40.33148538,926.6746458,96.97931947,1136.182405,813478.8474,816597.5056,1
2,3,204,43.19540405,17.73218155,323.7461548,6723,1.199830294,1.32589829,0.925907427,592.8475314,25.33517677,1521.609139,813538.7715,816705.3884,1
2,3,189,39.40968704,30.52911186,349.3803406,7056,1.066475034,1.45925355,23.81694203,571.2904154,27.58132388,1541.566743,813419.5975,816664.9378,1
3,3,319,37.67300034,43.61694717,258.6900635,7624,1.004268885,1.521459818,21.8212717,155.8108274,70.28912214,304.6079457,813772.099,816565.7636,1
3,3,499,41.39671707,18.10534668,13.24051952,7068,1.483326674,1.735549092,130.2732719,227.5034616,15.03509844,194.3368113,813715.2554,815956.4613,1
2,3,297,57.99097061,63.98148346,83.6598053,7592,2.079299927,1.139575958,77.98638865,124.9335817,34.49142658,90.12724869,814163.1438,816314.4514,1
2,3,259,49.25952148,46.88325882,90,7738,1.412100434,1.113628149,27.97638418,823.6020951,181.9018076,765.7590634,814211.4227,816448.3185,1
2,3,292,40.77880478,23.66897392,339.4439392,7483,1.46155417,1.757321596,137.5617735,846.4295337,74.44295324,864.8961622,814416.1265,816313.619,1
2,3,328,35.52060318,15.96124649,351.8699036,6984,1.272335529,1.946540236,6.152000543,450.3698211,150.588229,414.9351986,814485.3504,816282.5107,1
2,3,343,46.05495071,8.165021896,341.5650635,6965,1.29969728,1.226031423,162.1447713,227.4333024,15.80953783,203.2767607,814469.6952,816255.9724,1
2,3,205,42.88209915,65.97769928,312.7973938,7651,1.188868165,1.336860538,156.0753403,290.0186971,100.8533513,278.3592458,814386.4926,816445.8713,1
2,3,220,42.30120468,23.85089874,303.6900635,7461,1.515092492,1.703783393,165.3389596,285.8923384,99.35307325,276.5650381,814412.658,816453.6222,1
3,3,268,37.1001091,30.654953,334.2900391,6634,1.330116749,1.888759136,68.4488384,135.0120232,27.84488341,26.92922982,814470.203,816403.8562,1
3,3,223,39.48893356,37.21635056,332.650116,7486,1.069294095,1.456434608,95.11297415,57.92302318,100.6601515,153.1497116,814476.3138,816488.7864,1
3,3,235,26.78280449,29.15609169,36.86989594,7442,3.698353767,5.065699577,77.62671764,46.67777174,92.27411855,135.6600228,814515.7878,816461.9489,1
3,3,331,38.25424194,53.37844086,219.8055725,7495,1.025186181,1.500542521,39.98377052,769.2048145,32.41838171,616.8856291,814398.6203,816228.2063,1
3,3,367,35.82247162,19.53329468,53.53076553,7845,0.936883628,1.588845015,7.42929663,935.0573101,152.7383602,1121.145143,814497.2913,816091.3962,1
3,3,362,35.68897247,20.24662399,108.4349518,7546,0.93197,1.593758702,32.10297864,364.53263,218.3875843,437.3305589,814597.0972,816115.6876,1
2,3,348,36.05349731,21.56752014,123.6900711,7528,0.945368886,1.580359817,69.11149924,110.8731639,48.9363883,335.066341,814641.4843,816108.9381,1
2,3,316,45.00004578,35.2949295,79.82448578,7927,1.262865901,1.262862802,22.26549612,606.8655232,193.7643742,1319.428955,814765.8681,815978.2846,1
2,3,321,32.75886536,46.64429092,131.8201752,7684,1.168511987,2.050363779,14.43806482,708.0734565,157.1310919,1334.150575,814765.1544,816078.4742,1
2,3,250,37.61342621,25.08702087,148.3925018,7759,1.002118826,1.523609757,62.50926225,698.8903359,137.0726431,1374.918206,814943.7745,816091.7338,1
2,3,257,30.48284721,38.97566223,120.9637604,7707,1.079500556,2.13937521,79.01834667,737.9231091,97.81471725,974.877149,814927.0736,816082.7354,1
2,3,321,29.92089462,37.46391296,37.87498474,7917,1.056940675,2.161935091,16.14948821,623.5935169,46.66676586,858.1215131,814758.9848,816107.2233,1
2,3,303,31.97860718,43.44368362,104.0362473,7589,0.791820526,1.733908176,74.04898044,724.4877211,254.3036226,950.8593301,814784.9044,816198.2719,1
2,3,336,30.5747242,31.8581562,19.98310661,7446,0.736591637,1.789137006,83.41605616,732.9117792,262.8932503,958.2171065,814699.8307,816178.5489,1
2,3,346,31.93648911,40.75108719,68.62937927,7468,0.790183723,1.73554492,52.56556128,642.5909927,215.7114774,831.8555657,814661.6609,816183.8957,1
2,3,345,33.84531784,12.11549664,340.2011108,7064,0.863263428,1.662465215,8.891085699,809.0840181,58.90344814,988.6823976,814622.5117,816277.4133,1
2,3,277,38.25433731,36.48401642,309.8055725,7507,1.025189638,1.500539064,34.3760776,572.5005789,45.47458748,1204.823156,814733.8708,816412.8664,1
2,3,277,40.60807419,20.24976921,317.3859558,7576,1.108953118,1.416775584,69.39198573,535.45883,77.03353275,1242.52346,814728.8582,816408.4386,1
2,3,253,40.99568939,39.88167953,295.8209839,7829,1.12263,1.403098583,20.90952156,604.573655,233.860606,822.2042867,814719.4597,816463.3402,1
1,3,246,35.03939819,45.27404404,120.2564392,7834,0.907948911,1.617779732,18.71551578,31.6592845,13.03521423,150.0218993,814963.6627,816319.61,1
3,3,235,43.48157883,49.02195358,64.7988739,7806,1.556410074,1.662465811,11.79474182,352.983918,106.2431723,236.8696438,814947.7215,816249.9778,1
2,3,295,41.39692688,37.5163765,66.37062073,7618,1.483334064,1.735541821,107.9246024,220.7354016,63.39773282,166.624526,814771.5746,816357.8049,1
3,3,250,43.31859589,49.28380203,74.47589111,7964,1.550711989,1.668163776,10.06498697,134.1446106,22.92988515,114.9292814,814927.7207,816250.9679,1
2,3,285,24.09503174,3.906341076,73.61045837,7618,2.191022158,3.800442457,13.18420694,411.9450537,25.29575985,271.7882582,814781.2249,816373.7372,1
2,3,291,37.5540123,38.10933685,66.80140686,7618,0.999973357,1.525755286,67.44663177,741.1662569,86.492638,524.9762682,814768.2911,816367.8704,1
2,3,141,43.2983284,22.04683876,290.3764343,5705,1.550003409,1.668872476,146.3979504,624.0967931,19.60508937,470.6068777,813310.5807,816690.0091,1
2,3,134,36.31383133,46.31863785,285.9454041,5960,1.30147779,1.917397976,100.2625285,821.1771701,120.2449085,972.5001963,813297.9606,816722.3879,1
2,3,193,33.84550095,32.88780594,340.2011108,7056,1.209843993,2.009031773,60.2625483,560.9857775,282.9675466,1245.821019,813404.5533,816650.0429,1
2,3,196,36.21678543,19.54331017,358.0250549,7373,1.297926545,1.920949221,87.40028572,504.3210281,285.2539122,1302.543749,813463.3033,816665.2187,1
2,3,195,34.10628128,40.20764923,243.4349518,6729,0.873091578,1.652637124,25.24579324,368.8078109,102.517179,1037.412841,813634.4913,816824.0057,1
3,3,165,38.92508698,33.10093307,270,6345,1.049202442,1.47652626,37.42713789,77.47538647,42.0866042,1111.168316,813580.1192,816859.513,1
2,3,381,40.31087494,37.76794052,337.2490234,7426,1.445020676,1.773855209,27.11751993,577.6224384,37.88081901,1202.767294,813924.7708,816535.0266,1
3,3,291,40.77899551,12.23692417,339.4439392,7465,1.114987493,1.41074121,104.710155,562.6655325,242.4461793,1246.99228,813822.9805,816680.9516,1
2,3,318,38.39654922,15.26576233,350.8376465,7281,1.030291557,1.495437026,90.61664555,505.8507875,281.3838784,1301.141102,813995.769,816689.4447,1
2,3,308,35.14391708,33.82322693,345.4655457,7203,1.258400559,1.960475326,79.07368697,272.2057977,78.7897694,486.9743335,813965.2495,816698.9265,1
2,3,283,43.86182785,15.87385178,23.19858932,6783,1.223124146,1.302604556,10.78504294,373.9631705,33.48052184,970.9208941,813936.5078,816756.0246,1
2,3,272,39.19617844,34.46040344,21.80140877,7130,1.405446053,1.813429713,322.3979007,634.2824403,34.01245102,727.1278928,813926.0084,816775.3695,1
2,3,255,39.77658463,19.62371826,14.03624249,7212,1.426087499,1.792788267,49.5404715,324.9023189,90.25569138,1068.331616,813878.2741,816817.184,1
2,1,171,43.6028862,45.03461075,147.9946136,7646,1.560649991,1.658225894,94.48384934,826.6217719,121.5372685,966.5077267,814398.1639,816714.4906,1
2,3,247,35.31615448,47.26206589,355.9143677,7926,1.264780164,1.954095602,12.21324748,438.8276233,150.1573894,404.7358275,814381.1224,816368.6107,1
2,3,108,29.72881699,51.30128098,45,6873,1.04917109,2.169704676,2232.580529,69.52897557,218.2611891,369.8708228,811802.9894,815155.1868,1
2,3,108,38.84194183,45.8771286,32.19573212,6975,1.392806292,1.826069474,3225.783954,140.1121454,24.46061241,496.2373637,811809.4238,815149.5152,1
2,3,123,29.04000282,33.90864182,0,7232,1.021050811,2.197824955,3540.080958,493.6775955,255.3642617,183.7145864,811772.6896,815136.3194,1
2,3,153,34.10540771,43.97866058,63.43494797,7222,1.219632268,1.999243498,3080.81597,72.63541768,434.0227549,68.03816936,811782.1671,815047.1866,1
2,3,94,35.82202148,59.485672,216.4692383,7335,1.976587772,2.628582478,3556.557781,511.8534409,245.238932,165.8633074,811616.2267,815194.7293,1
2,3,77,35.1085968,52.67577362,21.03750992,6233,1.257090688,1.961785197,68.00337765,111.822076,50.15343895,331.6794967,811884.4115,815453.447,1
2,3,207,34.17918777,48.22878265,228.0127869,6744,1.222404599,1.996471286,76.59569939,727.2629489,106.1601128,964.6803192,813481.9566,815156.9365,1
3,3,335,33.23320389,52.93887329,105.6422501,7922,1.186637759,2.032238007,63.28394187,735.8436851,65.11466843,969.5817489,814733.7078,815919.6701,1
